,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,57.9677440073938,50.7699791011528,11.5248322772677,20.343817420945,10.7473131316701,11.3622782959619,9.21365029227491,18.2816533457808,18.3760018018838,10.5351326276405,12.7072822310392,58.8678900101113,9.13144188875231,12.7987545233618,10.2028921249312,54.0692088481919,19.0042313059666,57.1774111558643,15.5292674522743,50.545550011464,10.4240888164113,11.631100018205,17.1829977277866,19.4781270844796,15.9421552514968,10.972634762199,17.2066254859528,9.04225687361759,11.4194361243299,10.0921258515809,53.9737986979289,11.9233113928403,17.2490435865475,20.4156424883004,11.8422869404312,10.3580980608767,55.9573944916474,11.1680178088172,10.2300377472466,10.0684921878792,18.6012225146615,12.4545240447669,51.9736802713342,11.0478034522093,17.942668782418,12.0683304514951,11.8086503551476,8.83157644232506,60.8318323097128,9.46316020637732,60.2336882097197,46.6432500077281,46.5773749991595,10.6106774475929,9.72868767603086,48.7154703249844,11.7451917025473,10.5199346866812,9.30913294109178,11.3200875610637,9.34149315832474,19.4686148071605,56.9452324082231,13.0114904660504,17.2082996053359,11.1708207209931,10.0018176228241,12.5822312380024,48.4456416259427,15.7811424229276,18.1383810231819,46.2434723231745,12.0932492452175,11.9732505396023,58.6035905405561,11.4309801249456,18.5153648267578,11.4576388463202,9.86114960686518,11.40814437685,10.0094285171799,20.9394617754906,10.8378359024045,15.8211756959117,10.9132837639099,54.4265903307669,9.1899260735463,9.22006035915092,17.1919226868895,11.1990350424603,10.4227219922213,18.5129939258277,15.9183255026473,9.51288247326374,45.3864460831546,15.0686771047085
,2,82.5503771078711,72.2313233147979,16.3143143456336,28.8313645699909,15.2116078502077,16.0836594632547,13.0394972441936,25.9006457770683,26.0342017175053,14.9106932166778,17.9918661580141,83.8424289277582,12.9227411693519,18.1208676910301,14.4395364400734,76.9586138471705,26.9282167914735,81.4175275788175,21.9945773123,71.9103222273925,14.7544628669157,16.4656962041981,24.341395291528,27.6013401628088,22.5798649951448,15.53263768131,24.3758894788607,12.7969269689775,16.164658485045,14.2839755280784,76.8221529925986,16.8793046685805,24.4346770069205,28.9332088385227,16.7644774545597,14.6615518471945,79.6673527136145,15.8087603780514,14.4793160229037,14.2501284241353,26.3550764786305,17.6325200642459,73.956280826621,15.6376532539125,25.4186943253526,17.0853096319233,16.7171082854857,12.4988695117836,86.6615645115216,13.3935833675732,85.8031028321739,66.3246104552545,66.2314210057075,15.0194460396497,13.7689660294955,69.2912792053157,16.6268009372452,14.8897568733382,13.175163456146,16.0248127713803,13.2202794485283,27.5881797143857,81.0837278264034,18.4216815879727,24.3782665503304,15.8125751628459,14.1565942619281,17.8136205950395,68.9042386531273,22.3513367403257,25.6978154835324,65.7533954474338,17.1210586357356,16.9505112723145,83.4633761362138,16.1801763853964,26.2332938921063,16.2187926417837,13.9553761184734,16.1493373842295,14.1661725281656,29.6769882241606,15.3406059032659,22.4081359975044,15.4474475401403,77.4718963004698,13.0049260548203,13.0477554831014,24.3551173011329,15.8515561884051,14.7527696185043,26.2299099332549,22.5470258472469,13.4620264584155,64.5274415871118,21.3397169613827
,3,117.422347417461,102.705419819867,23.1489596365727,40.9297510809201,21.5843518983156,22.8224065053828,18.5006548190222,36.7662212678633,36.9564611009409,21.1584201792266,25.5316253335586,119.266301784066,18.3349025664684,25.715100050681,20.4890952754895,109.447158901364,38.2250806658449,115.806059985509,31.2163476766546,102.24740777983,20.9351311987175,23.3645801082903,34.5511971183641,39.1823971619606,32.0481125565839,22.0399880612122,34.5992540574489,18.1560603015178,22.9370514258435,20.2673736959187,109.251493044221,23.9512699540292,34.6840812344371,41.0739198221754,23.7887687366992,20.8036784923152,113.309471268301,22.4325403377543,20.5451788544451,20.2194328252199,37.4116224228119,25.0215546680956,105.1645449317,22.1891290761696,36.0817615870737,24.2448099487438,23.7225536598935,17.7333196528443,123.289545762785,19.0033777714079,122.063534822406,94.2854616182958,94.1525581275337,21.3111221755125,19.536467689044,98.5137201708112,23.5936789585594,21.1278155989439,18.6920572738563,22.7387350006074,18.7576948006899,39.1628984379695,115.330014461577,26.1425599802033,34.6026316478055,22.4365982744357,20.0854331767214,25.2783743418613,97.9611986895789,31.723444210952,36.4772513457856,93.4721872948949,24.2943553519599,24.0540398213607,118.725495025723,22.9604818370253,37.23718719307,23.0146961616438,19.8013348004861,22.915045991087,20.10138375519,42.1322878794754,21.7678221186225,31.8045608134862,21.9190945253958,110.177564716343,18.4520580774733,18.513515441512,34.5684895009726,22.4943046927756,20.9326052578808,37.2323692567343,32.0011636636627,19.100299223508,91.7245204632436,30.2866906814752
,4,166.733325980444,145.856432376633,32.8990507292065,58.1581235821777,30.675279582747,32.4343629219802,26.2927232709953,52.2433171716393,52.5139305259263,30.068448886771,36.2832062648959,169.347903852306,26.0573429060823,36.543701192204,29.1188966738173,155.420558792276,54.3165282332693,164.439834588569,44.3591579645827,145.206261018506,29.7528671178798,33.2039247772427,49.0973102099033,55.675716634375,45.5415963739006,31.3223194145539,49.164664569279,25.8033009857363,32.597160947058,28.804118767951,155.143307534846,34.0392813004155,49.2851571375841,58.3637934926601,33.8072519095895,29.5646480768546,160.898081557304,31.8793262970703,29.1972982831576,28.735781664308,53.1603950966119,35.5589482197056,149.344865685927,31.5341216699571,51.2719068660526,34.4542996218379,33.7125862928642,25.2028630308623,175.05464368236,27.0065478344759,173.316835272462,133.908788298969,133.719789105761,30.2860998395345,27.7637542391512,139.90784246844,33.5300096892734,30.0263974295949,26.5654392509341,32.3149163003036,26.6580783162826,55.6484730581224,163.765455876543,37.1512133445449,49.1694622844543,31.8868449780339,28.5455809820878,35.9240110722467,139.125782924222,45.080418513583,51.8342102451525,132.754088496044,34.5264863882812,34.1826588872982,168.581006983229,32.6309869502256,52.9145729340735,32.7071688635351,28.141383762244,32.5666067868706,28.5674255985168,59.8655247363267,30.9357209781792,45.1950453464751,31.1507496068753,156.457426593706,26.2243757658807,26.3102192894085,49.1217299339623,31.9675855364485,29.7486946706631,52.9077342575301,45.4746698982253,27.1458057882146,130.274428919408,43.0395318372903
,5,236.151301613253,206.717714161545,46.7922746225504,82.6521851992929,43.6324921295663,46.1317434431821,37.4038187315618,74.2613952539168,74.6445036696487,42.770729644044,51.5994082601619,239.834991108868,37.0694257958912,51.9702183878226,41.4200282692318,220.205124757962,77.2021418758795,232.91980313086,63.0701408921041,205.801141442444,42.3206050363597,47.2256291514686,69.7940105766811,79.1301987948846,64.7477989317258,44.5504808030055,69.8915737068637,36.7078773627663,46.3639308311203,40.9718782692426,219.81520827501,48.4115682733091,70.0621847645498,82.9438075626595,48.0827420900205,42.0538131576777,227.929195120141,45.3434246847955,41.5324853795782,40.8754159024538,75.5620030648661,50.570738448966,211.638767620329,44.8537075923987,72.8816095485572,49.002128011809,47.946816323868,35.8526838430907,247.871732219627,38.4183515492878,245.423813552748,189.857796818915,189.590358042798,43.0796985726147,39.495878173665,198.324939124894,47.6882216336162,42.7093739071197,37.7918890265564,45.9618295115615,37.9226634485867,79.0917852117682,231.96876786109,52.8335595710432,69.8983826513686,45.3539482882334,40.6056994159107,51.0896726226756,197.220735182021,64.0930732483457,73.6791045123828,188.226260479078,49.1033778640012,48.6159953584556,238.75389701845,46.4096749125774,75.2122973816695,46.5193243598087,40.0318408215089,46.3188317828035,40.6354081725376,85.0749215868436,44.0014099986674,64.2560404588376,44.3077368139466,221.667476746878,37.3059448128888,37.4290179705904,69.8315542671698,45.4677712827042,42.3155349688495,75.2026263322286,64.6523476716229,38.616996184237,184.725847151966,61.1954627925525
