,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F08,FAM,ORF1ab_covid,Unkn,,53.4651632702558,,Unknown,NoCall,False
,F09,FAM,ORF1ab_covid,Unkn,,70.1716690848021,,Unknown,NoCall,False
,F10,FAM,ORF1ab_covid,Unkn,,256.408120598223,(+) Positive,Unknown,Positive,False
,F11,FAM,ORF1ab_covid,Unkn,,134.455412352978,(+) Positive,Unknown,Positive,False
,F12,FAM,ORF1ab_covid,Unkn,,51.5151254391942,,Unknown,NoCall,False
,G01,FAM,ORF1ab_covid,Unkn,,248.087483812141,(+) Positive,Unknown,Positive,False
,G02,FAM,ORF1ab_covid,Unkn,,436.586704291629,(+) Positive,Unknown,Positive,False
,G03,FAM,ORF1ab_covid,Unkn,,251.776429255559,(+) Positive,Unknown,Positive,False
,G04,FAM,ORF1ab_covid,Unkn,,110.379341586038,,Unknown,NoCall,False
,G05,FAM,ORF1ab_covid,Unkn,,68.281810887835,,Unknown,NoCall,False
,G06,FAM,ORF1ab_covid,Unkn,,456.369198086383,(+) Positive,Unknown,Positive,False
,G07,FAM,ORF1ab_covid,Unkn,,207.06588562953,(+) Positive,Unknown,Positive,False
,G08,FAM,ORF1ab_covid,Unkn,,56.7558730129305,,Unknown,NoCall,False
,G09,FAM,ORF1ab_covid,Unkn,,232.040229086042,(+) Positive,Unknown,Positive,False
,G10,FAM,ORF1ab_covid,Unkn,,56.9412479439148,,Unknown,NoCall,False
,G11,FAM,ORF1ab_covid,Unkn,,248.49865895167,(+) Positive,Unknown,Positive,False
,G12,FAM,ORF1ab_covid,Unkn,,398.678831471368,(+) Positive,Unknown,Positive,False
,H01,FAM,ORF1ab_covid,Unkn,,71.6149829115229,,Unknown,NoCall,False
,H02,FAM,ORF1ab_covid,Unkn,,150.375522923044,(+) Positive,Unknown,Positive,False
,H03,FAM,ORF1ab_covid,Unkn,,115.266295225828,(+) Positive,Unknown,Positive,False
,H04,FAM,ORF1ab_covid,Unkn,,64.4913130886551,,Unknown,NoCall,False
,H05,FAM,ORF1ab_covid,Unkn,,235.745251259118,(+) Positive,Unknown,Positive,False
,H06,FAM,ORF1ab_covid,Unkn,,55.1647851277454,,Unknown,NoCall,False
,H07,FAM,ORF1ab_covid,Unkn,,67.0320555142575,,Unknown,NoCall,False
,H08,FAM,ORF1ab_covid,Unkn,,54.7042892840207,,Unknown,NoCall,False
,H09,FAM,ORF1ab_covid,Unkn,,53.8649016181938,,Unknown,NoCall,False
,H10,FAM,ORF1ab_covid,Unkn,,258.933123504126,(+) Positive,Unknown,Positive,False
,H11,FAM,ORF1ab_covid,Unkn,,61.1351301863991,,Unknown,NoCall,False
,H12,FAM,ORF1ab_covid,Unkn,,482.163923931058,(+) Positive,Unknown,Positive,False
