,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,G02,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G03,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G04,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G05,HEX,IEC,Unkn,,,2.93576081428639,2.93576081428639,0,NaN,NaN,NaN,0,60,
,G06,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G07,HEX,IEC,Unkn,,,1.21385545013732,1.21385545013732,0,NaN,NaN,NaN,0,60,
,G08,HEX,IEC,Unkn,,,2.61951705505551,2.61951705505551,0,NaN,NaN,NaN,0,60,
,G09,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G11,HEX,IEC,Unkn,,,1.44346227669509,1.44346227669509,0,NaN,NaN,NaN,0,60,
,G12,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H02,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H03,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H04,HEX,IEC,Unkn,,,3.48162060533335,3.48162060533335,0,NaN,NaN,NaN,0,60,
,H05,HEX,IEC,Unkn,,,2.7498154107267,2.7498154107267,0,NaN,NaN,NaN,0,60,
,H06,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H07,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H08,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H09,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,HEX,IEC,Unkn,,,3.35203643130006,3.35203643130006,0,NaN,NaN,NaN,0,60,
,H11,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H12,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A01,ROX,N_covid,Neg Ctrl,,,2.69253387814134,2.69253387814134,0,NaN,NaN,NaN,0,60,
,A02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A08,ROX,N_covid,Unkn,,,2.40626262688358,2.40626262688358,0,NaN,NaN,NaN,0,60,
,A09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A10,ROX,N_covid,Pos Ctrl,,,NaN,0,0,NaN,NaN,0,0,60,
,A11,ROX,N_covid,Unkn,,,3.06299794174963,3.06299794174963,0,NaN,NaN,NaN,0,60,
,A12,ROX,N_covid,Unkn,,,2.94591820067819,2.94591820067819,0,NaN,NaN,NaN,0,60,
,B01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B03,ROX,N_covid,Unkn,,,2.80044259755895,2.80044259755895,0,NaN,NaN,NaN,0,60,
,B04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B06,ROX,N_covid,Unkn,,,2.34489378376387,2.34489378376387,0,NaN,NaN,NaN,0,60,
,B07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B08,ROX,N_covid,Unkn,,,2.4175125768807,2.4175125768807,0,NaN,NaN,NaN,0,60,
,B09,ROX,N_covid,Unkn,,,2.72480346386358,2.72480346386358,0,NaN,NaN,NaN,0,60,
,B10,ROX,N_covid,Unkn,,,4.64779864491682,4.64779864491682,0,NaN,NaN,NaN,0,60,
,B11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B12,ROX,N_covid,Unkn,,,2.29757726933973,2.29757726933973,0,NaN,NaN,NaN,0,60,
,C01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C03,ROX,N_covid,Unkn,,,2.69954319269774,2.69954319269774,0,NaN,NaN,NaN,0,60,
,C04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,ROX,N_covid,Unkn,,,2.792908207513,2.792908207513,0,NaN,NaN,NaN,0,60,
,C11,ROX,N_covid,Unkn,,,3.08869798925378,3.08869798925378,0,NaN,NaN,NaN,0,60,
,C12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D03,ROX,N_covid,Unkn,,,2.6426738512218,2.6426738512218,0,NaN,NaN,NaN,0,60,
,D04,ROX,N_covid,Unkn,,,1.02324875221596,1.02324875221596,0,NaN,NaN,NaN,0,60,
,D05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D09,ROX,N_covid,Unkn,,,2.3533656065996,2.3533656065996,0,NaN,NaN,NaN,0,60,
,D10,ROX,N_covid,Unkn,,,2.17357855919718,2.17357855919718,0,NaN,NaN,NaN,0,60,
,D11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D12,ROX,N_covid,Unkn,,,2.73583808111884,2.73583808111884,0,NaN,NaN,NaN,0,60,
,E01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E02,ROX,N_covid,Unkn,,,2.62796362229479,2.62796362229479,0,NaN,NaN,NaN,0,60,
,E03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E08,ROX,N_covid,Unkn,,,2.82234753149921,2.82234753149921,0,NaN,NaN,NaN,0,60,
,E09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,ROX,N_covid,Unkn,,,4.4843453986605,4.4843453986605,0,NaN,NaN,NaN,0,60,
,E11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F02,ROX,N_covid,Unkn,,,2.83853025267707,2.83853025267707,0,NaN,NaN,NaN,0,60,
,F03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F05,ROX,N_covid,Unkn,,,4.9998325248993,4.9998325248993,0,NaN,NaN,NaN,0,60,
,F06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,ROX,N_covid,Unkn,,,4.81561179535349,4.81561179535349,0,NaN,NaN,NaN,0,60,
,F11,ROX,N_covid,Unkn,,,3.0343563783728,3.0343563783728,0,NaN,NaN,NaN,0,60,
,F12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G08,ROX,N_covid,Unkn,,,2.11800872220421,2.11800872220421,0,NaN,NaN,NaN,0,60,
,G09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G11,ROX,N_covid,Unkn,,,3.10160016220615,3.10160016220615,0,NaN,NaN,NaN,0,60,
,G12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H02,ROX,N_covid,Unkn,,,2.15807588551174,2.15807588551174,0,NaN,NaN,NaN,0,60,
,H03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H08,ROX,N_covid,Unkn,,,4.79688399670013,4.79688399670013,0,NaN,NaN,NaN,0,60,
,H09,ROX,N_covid,Unkn,,,2.47003736380735,2.47003736380735,0,NaN,NaN,NaN,0,60,
,H10,ROX,N_covid,Unkn,,,4.71922717194407,4.71922717194407,0,NaN,NaN,NaN,0,60,
,H11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
