,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,7.11734738998985,156.267040524669,8.38450365954941,6.0740415391565,65.3890931880014,8.2668927301529,127.7900185849,65.3251398290167,69.4492275562316,9.05452171962406,14.6075362449719,68.9306088038174,67.9709637263613,5.73561818010057,23.1981801813909,14.8723595181591,5.76261007641278,76.0019605265325,62.8124301346461,69.2347104524397,138.662037922426,63.9946394165063,7.84088927901848,6.35908096130697,34.2435374833321,10.462905102846,10.8455497512196,38.6183708712824,71.1849561422705,72.2968640978843,38.2478212042724,40.1921156092631,59.8850522473958,17.382260035376,72.4782650327852,73.1713126211716,86.1275014605517,34.5650144210395,147.719275852029,21.2629262755609,10.3819274893358,120.259915170339,67.9688770028224,63.2991075360533,37.5904369204954,68.2634401805317,71.8878386753267,68.513856057084,57.6167397144645,19.583634100034,54.8792497752756,4.57999221391128,23.8546867321975,143.89826220505,79.9128377498473,108.568397276947,79.4120368797703,18.0694549225263,70.9242592537203,67.5356646395094,138.228693552827,71.653181859605,42.7872682486095,63.7508830735014,21.6921910159572,87.8885000475293,71.5449005359278,19.6007057964935,81.8819889429196,11.6805030991127,38.1697383278024,16.9040658278618,61.4224213424923,73.1548539255955,78.2644062026029,8.7714877859853,46.4064083672929,66.6282753386249,71.2800271231072,69.555152754715,7.72536482325449,4.55408534697199,76.1568576251666,4.55071308025799,65.835389039099,42.456718291116,133.378977089822,45.0228305492374,8.67090567685682,9.54471533673495,129.995323037522,21.7514829945667,6.02155499563833,38.7672759673842,117.550130022311,3.51339494634067
,2,10.0494544792482,225.794061365595,11.8363433937075,8.47377501234314,93.2338610677734,11.6823121893876,183.89468635198,93.1482014940375,99.0960974910186,12.786429048173,20.504833086241,98.3221609993043,96.9715978836657,7.96001194137352,32.8929022206457,21.0427542010475,8.0433009786384,108.531672040752,89.5435644207773,98.7613619523545,199.808271699517,91.248604000969,11.0651887117983,8.86962490821043,48.5289008573291,14.7849326421083,15.3506482931862,54.8624578327544,101.601182453049,103.184411291867,54.3299069784989,57.087339732976,85.2943572097101,24.6207277480107,103.471039810891,104.45366493738,123.178027993279,49.0517233496348,213.213603720052,30.1365147843881,14.4902174820454,172.830280549024,96.9622532514159,90.1914262343362,53.3997809810135,97.3962977899901,102.586092455126,97.7257071679351,82.0795056295165,27.7533963139795,78.0986455189004,6.31414724259048,33.8272522786328,207.554931480302,114.170442108101,155.785172780977,113.482656526317,25.4875178453685,101.21768600904,96.3407345935821,199.212065631868,102.243921205785,60.8201439597615,90.8800413855015,30.7466680403822,125.693905468161,102.123350675056,27.7540390675331,117.044210151705,16.3607050614128,54.2247677708601,23.8385155560864,87.5229638313131,104.426882678143,111.81961864991,12.4104479020152,66.0064132830994,95.0362537338342,101.743016797717,99.2584063870872,10.8938925887805,6.32883283196043,108.743649660929,6.29361120020894,93.8898809552184,60.293411275281,192.095023367571,64.0211680261918,12.2354381067298,13.5047447401657,187.091650482758,30.8373916298224,8.45657350153579,55.0568156140971,168.855455739503,4.79965551439
,3,14.2449937818765,322.991124795394,16.7777446947921,11.9534378226399,132.682395960533,16.5651000171538,262.650309471458,132.565669589329,141.069217294578,18.1267596720982,28.9987340454563,139.948156688623,138.034712258166,11.2046678664728,46.7055320122035,29.8541155434723,11.3491799762587,154.548392725837,127.424367924997,140.575682811766,285.524271948584,129.860251086117,15.6824536682661,12.5105541621451,68.8934531176565,20.9635869234662,21.7813751763506,77.9627978346143,144.650425261885,146.90372812821,77.2018521613618,81.1198628261209,121.333596392215,34.944720992522,147.324456867028,148.721046958568,175.510519079668,69.6743737505149,304.870839277655,42.7845401787108,20.445239552877,246.722259049775,138.019640235378,128.320497582491,75.8818480369164,138.644319909901,146.042404986834,139.096755248652,116.769061613016,39.4011422243484,111.059585765963,8.86326771487438,48.0357863658373,296.702833661874,162.608285114758,222.254356499688,161.643810519594,36.1157195736005,144.098700404888,137.131927406671,284.687313353839,145.551434906645,86.4476894410727,129.323962788746,43.6514077184484,179.093381152272,145.399039855692,39.3870749317757,166.735749657899,23.1168929142468,77.0555658811636,33.7753173886267,124.526716209437,148.681780310631,159.261024133802,17.6058005533969,93.8452411554126,135.271411382095,144.854620205321,141.30454969791,15.4331925206288,8.91228067432439,154.845259572353,8.84663552895836,133.630005331518,85.6687705452141,274.448881300893,91.0124159078432,17.3397974241479,19.1591563374377,267.226592108717,43.7857768085014,11.9621979031554,78.2272875452545,241.004617127307,6.71187086329701
,4,20.2529834207126,457.644228900041,23.8524200758429,17.0233391235715,188.369832715781,23.5467389414453,372.376762852097,188.200601816506,200.253238303456,25.7690803374608,41.2638797472273,198.672588013741,195.950488157366,15.9704168929302,66.3597380248775,42.4300655211546,16.1618302418865,219.362596484493,180.908343499636,199.561742879652,404.726136781934,184.36157816642,22.2970284470039,17.8177853934176,97.8947043003345,29.8005080024141,30.9547086365646,110.741892069479,205.329517669114,208.529273656805,109.661567548424,115.228431300251,172.28460746512,49.657752743251,209.11925701491,211.102467357151,249.061780007743,98.9832635678313,432.040417417404,60.793049125331,29.1169997894522,349.865850861458,195.930751933434,182.195430082488,107.786149258936,196.814505343293,207.310453957844,197.465571233376,165.797598072556,55.9855192395362,157.71560485613,12.6463763817128,68.2490826485409,420.509216241845,230.788403152932,315.242770538024,229.411272578411,51.3530199998067,204.550319573484,194.672713935315,403.532061602033,206.615123107347,122.784783447604,183.60561471006,62.0240656483784,254.146625787459,206.38969772823,55.9739185027265,236.627910556963,32.9050260400663,109.451974216509,48.0269944213305,176.80573477811,211.048730124616,226.035531885776,25.0217881451463,133.277430770122,192.033241456832,205.618223510036,200.586059941887,21.9458861785906,12.7014470894701,219.787796343692,12.6152686171799,189.707436104562,121.693927561667,389.05725202051,129.25956126895,24.6536302402064,27.2292315412005,378.859740268765,62.2117487065434,17.0200762544537,111.123161442791,341.779779095767,9.58999479900558
,5,28.8557639147994,641.86116292903,33.9902038896716,24.4611859741708,266.56925251205,33.5325409702718,523.679359132477,266.318215866118,283.239876047667,36.7131895011325,59.0295109336867,281.069850197641,277.186158897038,23.0309809969049,94.2753196384547,60.3677031790721,23.2134788037547,310.102058345808,256.03941388285,282.318529031316,568.66501724805,260.889764835669,31.7802341701645,25.6060237905867,139.12125152208,42.438642469454,44.0314202979653,157.110739933453,290.364223564532,294.893787960505,155.593560325219,163.496229472757,243.983697336753,70.5983520662312,295.67774400896,298.494613054063,351.717352450619,140.536054012431,606.380871638605,86.3905038396424,41.819996660297,492.452347836485,277.167702704254,257.948889135636,152.924986771,278.390786217672,293.201881923513,279.366830890081,234.767992754202,79.5632048948391,223.482698118115,18.3227082430549,96.949061333461,590.464301530968,326.14576990396,444.184746145451,324.146481532627,73.2179119386037,289.282396327807,275.395032740495,566.933110421897,292.233201902926,174.127365305549,259.862395595747,88.137404529527,358.904416059525,291.846084911459,79.5940182676013,334.280137765166,47.1440774720922,155.285225755625,68.48718618982,250.310471884312,298.422018823026,319.424964813054,35.6034886899033,188.92409622363,271.679263171378,290.761579468496,283.689073356777,31.2982200981551,18.2999902986849,310.718958026733,18.2379407709741,268.421272911835,172.691104058518,546.836861034417,183.263438767917,35.1426001391565,38.7426318820771,532.753570165656,88.3896567540214,24.3399067561559,157.688424864341,481.226943508699,13.9847960175694
