,Well,Fluor,Target,Content,Sample,Cq,SQ
,C09,Cy5,E_covid,Unkn,,4.56823226387032,NaN
,C10,Cy5,E_covid,Unkn,,4.57712895295212,NaN
,C11,Cy5,E_covid,Unkn,,NaN,NaN
,C12,Cy5,E_covid,Unkn,,NaN,NaN
,D01,Cy5,E_covid,Unkn,,NaN,NaN
,D02,Cy5,E_covid,Unkn,,1.23788194690892,NaN
,D03,Cy5,E_covid,Unkn,,1.13382895130525,NaN
,D04,Cy5,E_covid,Unkn,,NaN,NaN
,D05,Cy5,E_covid,Unkn,,1.18631835132017,NaN
,D06,Cy5,E_covid,Unkn,,NaN,NaN
,D07,Cy5,E_covid,Unkn,,3.94365188068036,NaN
,D08,Cy5,E_covid,Unkn,,4.00215148240464,NaN
,D09,Cy5,E_covid,Unkn,,NaN,NaN
,D10,Cy5,E_covid,Unkn,,4.57612784367876,NaN
,D11,Cy5,E_covid,Unkn,,4.71782449205691,NaN
,D12,Cy5,E_covid,Unkn,,NaN,NaN
,E01,Cy5,E_covid,Unkn,,NaN,NaN
,E02,Cy5,E_covid,Unkn,,1.34984459476467,NaN
,E03,Cy5,E_covid,Unkn,,1.06032838168397,NaN
,E04,Cy5,E_covid,Unkn,,4.79594262413977,NaN
,E05,Cy5,E_covid,Unkn,,3.41533312419027,NaN
,E06,Cy5,E_covid,Unkn,,NaN,NaN
,E07,Cy5,E_covid,Unkn,,NaN,NaN
,E08,Cy5,E_covid,Unkn,,NaN,NaN
,E09,Cy5,E_covid,Unkn,,NaN,NaN
,E10,Cy5,E_covid,Unkn,,NaN,NaN
,E11,Cy5,E_covid,Unkn,,4.33626650757643,NaN
,E12,Cy5,E_covid,Unkn,,1.26340820322932,NaN
,F01,Cy5,E_covid,Unkn,,NaN,NaN
,F02,Cy5,E_covid,Unkn,,4.9667821970781,NaN
,F03,Cy5,E_covid,Unkn,,1.60305577580112,NaN
,F04,Cy5,E_covid,Unkn,,NaN,NaN
,F05,Cy5,E_covid,Unkn,,NaN,NaN
,F06,Cy5,E_covid,Unkn,,NaN,NaN
,F07,Cy5,E_covid,Unkn,,1.43648595965214,NaN
,F08,Cy5,E_covid,Unkn,,4.18985344188388,NaN
,F09,Cy5,E_covid,Unkn,,1.25481221223852,NaN
,F10,Cy5,E_covid,Unkn,,1.039550473464,NaN
,F11,Cy5,E_covid,Unkn,,1.68229438932484,NaN
,F12,Cy5,E_covid,Unkn,,4.53222576167866,NaN
,G01,Cy5,E_covid,Unkn,,3.82534463958051,NaN
,G02,Cy5,E_covid,Unkn,,4.73289668075769,NaN
,G03,Cy5,E_covid,Unkn,,NaN,NaN
,G04,Cy5,E_covid,Unkn,,4.13712900178004,NaN
,G05,Cy5,E_covid,Unkn,,NaN,NaN
,G06,Cy5,E_covid,Unkn,,4.69069547159637,NaN
,G07,Cy5,E_covid,Unkn,,NaN,NaN
,G08,Cy5,E_covid,Unkn,,3.32920294345833,NaN
,G09,Cy5,E_covid,Unkn,,1.27453927021456,NaN
,G10,Cy5,E_covid,Unkn,,NaN,NaN
,G11,Cy5,E_covid,Unkn,,4.39665604689426,NaN
,G12,Cy5,E_covid,Unkn,,4.18561530249885,NaN
,H01,Cy5,E_covid,Unkn,,NaN,NaN
,H02,Cy5,E_covid,Unkn,,3.74455923249132,NaN
,H03,Cy5,E_covid,Unkn,,NaN,NaN
,H04,Cy5,E_covid,Unkn,,4.34106259331438,NaN
,H05,Cy5,E_covid,Unkn,,NaN,NaN
,H06,Cy5,E_covid,Unkn,,NaN,NaN
,H07,Cy5,E_covid,Unkn,,3.58672402400929,NaN
,H08,Cy5,E_covid,Unkn,,NaN,NaN
,H09,Cy5,E_covid,Unkn,,NaN,NaN
,H10,Cy5,E_covid,Unkn,,3.79335778056872,NaN
,H11,Cy5,E_covid,Unkn,,NaN,NaN
,H12,Cy5,E_covid,Unkn,,3.62504075763667,NaN
,A01,FAM,ORF1ab_covid,Neg Ctrl,,NaN,NaN
,A02,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,A03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,A04,FAM,ORF1ab_covid,Unkn,,3.39769739812229,NaN
,A05,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,A06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,A07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,A08,FAM,ORF1ab_covid,Unkn,,3.71171031045955,NaN
,A09,FAM,ORF1ab_covid,Unkn,,3.69580524967808,NaN
,A10,FAM,ORF1ab_covid,Pos Ctrl,,NaN,NaN
,A11,FAM,ORF1ab_covid,Unkn,,4.75072291010591,NaN
,A12,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B01,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B02,FAM,ORF1ab_covid,Unkn,,4.72846830323695,NaN
,B03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B04,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B05,FAM,ORF1ab_covid,Unkn,,3.59387754225748,NaN
,B06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B07,FAM,ORF1ab_covid,Unkn,,4.18290177737993,NaN
,B08,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B09,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B10,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,B11,FAM,ORF1ab_covid,Unkn,,3.90953733117084,NaN
,B12,FAM,ORF1ab_covid,Unkn,,3.52136459558511,NaN
,C01,FAM,ORF1ab_covid,Unkn,,4.11662032710047,NaN
,C02,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,C03,FAM,ORF1ab_covid,Unkn,,3.90503291550873,NaN
,C04,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,C05,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,C06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,C07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,C08,FAM,ORF1ab_covid,Unkn,,4.9561560191537,NaN
,C09,FAM,ORF1ab_covid,Unkn,,3.89701257982585,NaN
,C10,FAM,ORF1ab_covid,Unkn,,3.38794442945103,NaN
,C11,FAM,ORF1ab_covid,Unkn,,4.97889304761797,NaN
,C12,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D01,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D02,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D04,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D05,FAM,ORF1ab_covid,Unkn,,3.65845179116665,NaN
,D06,FAM,ORF1ab_covid,Unkn,,4.81419215111484,NaN
,D07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D08,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,D09,FAM,ORF1ab_covid,Unkn,,3.77021438548511,NaN
,D10,FAM,ORF1ab_covid,Unkn,,4.91609070573732,NaN
,D11,FAM,ORF1ab_covid,Unkn,,4.98838108384115,NaN
,D12,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E01,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E02,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E04,FAM,ORF1ab_covid,Unkn,,1.05783035140576,NaN
,E05,FAM,ORF1ab_covid,Unkn,,1.06126244942091,NaN
,E06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E08,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E09,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E10,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E11,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,E12,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F01,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F02,FAM,ORF1ab_covid,Unkn,,3.52279230534353,NaN
,F03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F04,FAM,ORF1ab_covid,Unkn,,4.67784606336807,NaN
,F05,FAM,ORF1ab_covid,Unkn,,3.90471281498872,NaN
,F06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F08,FAM,ORF1ab_covid,Unkn,,4.7818596562291,NaN
,F09,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,F10,FAM,ORF1ab_covid,Unkn,,4.14206387917151,NaN
,F11,FAM,ORF1ab_covid,Unkn,,3.73609486922781,NaN
,F12,FAM,ORF1ab_covid,Unkn,,1.07882950976189,NaN
,G01,FAM,ORF1ab_covid,Unkn,,4.90931208703507,NaN
,G02,FAM,ORF1ab_covid,Unkn,,4.94217793220775,NaN
,G03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G04,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G05,FAM,ORF1ab_covid,Unkn,,3.67257660044072,NaN
,G06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G08,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G09,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G10,FAM,ORF1ab_covid,Unkn,,3.31856237892035,NaN
,G11,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,G12,FAM,ORF1ab_covid,Unkn,,4.1356899068926,NaN
,H01,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H02,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H03,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H04,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H05,FAM,ORF1ab_covid,Unkn,,3.90790367673909,NaN
,H06,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H07,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H08,FAM,ORF1ab_covid,Unkn,,3.67297066073307,NaN
,H09,FAM,ORF1ab_covid,Unkn,,4.12028359885817,NaN
,H10,FAM,ORF1ab_covid,Unkn,,NaN,NaN
,H11,FAM,ORF1ab_covid,Unkn,,1.12512326827004,NaN
,H12,FAM,ORF1ab_covid,Unkn,,4.26117626096652,NaN
,A01,HEX,IEC,Neg Ctrl,,4.23511960487108,NaN
,A02,HEX,IEC,Unkn,,NaN,NaN
,A03,HEX,IEC,Unkn,,NaN,NaN
,A04,HEX,IEC,Unkn,,4.47260944751993,NaN
,A05,HEX,IEC,Unkn,,NaN,NaN
,A06,HEX,IEC,Unkn,,NaN,NaN
,A07,HEX,IEC,Unkn,,NaN,NaN
,A08,HEX,IEC,Unkn,,NaN,NaN
,A09,HEX,IEC,Unkn,,NaN,NaN
,A10,HEX,IEC,Pos Ctrl,,NaN,NaN
,A11,HEX,IEC,Unkn,,NaN,NaN
,A12,HEX,IEC,Unkn,,1.17222207123014,NaN
,B01,HEX,IEC,Unkn,,4.84772288205656,NaN
,B02,HEX,IEC,Unkn,,NaN,NaN
,B03,HEX,IEC,Unkn,,NaN,NaN
,B04,HEX,IEC,Unkn,,1.3935801554815,NaN
,B05,HEX,IEC,Unkn,,NaN,NaN
,B06,HEX,IEC,Unkn,,NaN,NaN
,B07,HEX,IEC,Unkn,,3.7710141346356,NaN
,B08,HEX,IEC,Unkn,,NaN,NaN
,B09,HEX,IEC,Unkn,,1.25739066658109,NaN
,B10,HEX,IEC,Unkn,,NaN,NaN
,B11,HEX,IEC,Unkn,,1.05530274920019,NaN
,B12,HEX,IEC,Unkn,,4.1028705099957,NaN
,C01,HEX,IEC,Unkn,,NaN,NaN
,C02,HEX,IEC,Unkn,,NaN,NaN
,C03,HEX,IEC,Unkn,,3.67389988121038,NaN
,C04,HEX,IEC,Unkn,,3.90431606373175,NaN
,C05,HEX,IEC,Unkn,,NaN,NaN
,C06,HEX,IEC,Unkn,,NaN,NaN
,C07,HEX,IEC,Unkn,,NaN,NaN
,C08,HEX,IEC,Unkn,,NaN,NaN
,C09,HEX,IEC,Unkn,,NaN,NaN
,C10,HEX,IEC,Unkn,,NaN,NaN
,C11,HEX,IEC,Unkn,,NaN,NaN
,C12,HEX,IEC,Unkn,,NaN,NaN
,D01,HEX,IEC,Unkn,,NaN,NaN
,D02,HEX,IEC,Unkn,,4.38204949604976,NaN
,D03,HEX,IEC,Unkn,,3.98589287487108,NaN
,D04,HEX,IEC,Unkn,,3.78350524908859,NaN
,D05,HEX,IEC,Unkn,,1.1533015741133,NaN
,D06,HEX,IEC,Unkn,,NaN,NaN
,D07,HEX,IEC,Unkn,,NaN,NaN
,D08,HEX,IEC,Unkn,,4.07468189744543,NaN
,D09,HEX,IEC,Unkn,,NaN,NaN
,D10,HEX,IEC,Unkn,,NaN,NaN
,D11,HEX,IEC,Unkn,,NaN,NaN
,D12,HEX,IEC,Unkn,,NaN,NaN
,E01,HEX,IEC,Unkn,,NaN,NaN
,E02,HEX,IEC,Unkn,,NaN,NaN
,E03,HEX,IEC,Unkn,,1.38890409019777,NaN
,E04,HEX,IEC,Unkn,,1.30357583514504,NaN
,E05,HEX,IEC,Unkn,,NaN,NaN
,E06,HEX,IEC,Unkn,,NaN,NaN
,E07,HEX,IEC,Unkn,,NaN,NaN
,E08,HEX,IEC,Unkn,,NaN,NaN
,E09,HEX,IEC,Unkn,,4.2095922084246,NaN
,E10,HEX,IEC,Unkn,,NaN,NaN
,E11,HEX,IEC,Unkn,,NaN,NaN
,E12,HEX,IEC,Unkn,,3.9280275238612,NaN
,F01,HEX,IEC,Unkn,,4.05452328169004,NaN
,F02,HEX,IEC,Unkn,,NaN,NaN
,F03,HEX,IEC,Unkn,,NaN,NaN
,F04,HEX,IEC,Unkn,,NaN,NaN
,F05,HEX,IEC,Unkn,,NaN,NaN
,F06,HEX,IEC,Unkn,,1.07754350391111,NaN
,F07,HEX,IEC,Unkn,,NaN,NaN
,F08,HEX,IEC,Unkn,,3.70726053846883,NaN
,F09,HEX,IEC,Unkn,,NaN,NaN
,F10,HEX,IEC,Unkn,,NaN,NaN
,F11,HEX,IEC,Unkn,,NaN,NaN
,F12,HEX,IEC,Unkn,,NaN,NaN
,G01,HEX,IEC,Unkn,,NaN,NaN
,G02,HEX,IEC,Unkn,,NaN,NaN
,G03,HEX,IEC,Unkn,,NaN,NaN
,G04,HEX,IEC,Unkn,,4.83243623917135,NaN
,G05,HEX,IEC,Unkn,,NaN,NaN
,G06,HEX,IEC,Unkn,,4.28251387175589,NaN
,G07,HEX,IEC,Unkn,,NaN,NaN
,G08,HEX,IEC,Unkn,,NaN,NaN
,G09,HEX,IEC,Unkn,,4.37306562612508,NaN
,G10,HEX,IEC,Unkn,,NaN,NaN
,G11,HEX,IEC,Unkn,,3.42936494997749,NaN
,G12,HEX,IEC,Unkn,,1.1268880815834,NaN
,H01,HEX,IEC,Unkn,,NaN,NaN
,H02,HEX,IEC,Unkn,,1.31673632701415,NaN
,H03,HEX,IEC,Unkn,,4.98530141869946,NaN
,H04,HEX,IEC,Unkn,,NaN,NaN
,H05,HEX,IEC,Unkn,,NaN,NaN
,H06,HEX,IEC,Unkn,,NaN,NaN
,H07,HEX,IEC,Unkn,,NaN,NaN
,H08,HEX,IEC,Unkn,,3.88662004796426,NaN
,H09,HEX,IEC,Unkn,,NaN,NaN
,H10,HEX,IEC,Unkn,,4.45919820674632,NaN
,H11,HEX,IEC,Unkn,,NaN,NaN
,H12,HEX,IEC,Unkn,,NaN,NaN
,A01,ROX,N_covid,Neg Ctrl,,4.41672820538052,NaN
,A02,ROX,N_covid,Unkn,,NaN,NaN
,A03,ROX,N_covid,Unkn,,NaN,NaN
,A04,ROX,N_covid,Unkn,,NaN,NaN
,A05,ROX,N_covid,Unkn,,NaN,NaN
,A06,ROX,N_covid,Unkn,,NaN,NaN
,A07,ROX,N_covid,Unkn,,NaN,NaN
,A08,ROX,N_covid,Unkn,,4.10645811870289,NaN
,A09,ROX,N_covid,Unkn,,NaN,NaN
,A10,ROX,N_covid,Pos Ctrl,,4.11284201676692,NaN
,A11,ROX,N_covid,Unkn,,4.04626107528565,NaN
,A12,ROX,N_covid,Unkn,,1.05246797665301,NaN
,B01,ROX,N_covid,Unkn,,4.03699823797628,NaN
,B02,ROX,N_covid,Unkn,,NaN,NaN
,B03,ROX,N_covid,Unkn,,NaN,NaN
,B04,ROX,N_covid,Unkn,,NaN,NaN
,B05,ROX,N_covid,Unkn,,3.63415381274397,NaN
,B06,ROX,N_covid,Unkn,,NaN,NaN
,B07,ROX,N_covid,Unkn,,NaN,NaN
,B08,ROX,N_covid,Unkn,,3.68565421453851,NaN
,B09,ROX,N_covid,Unkn,,4.24415756040637,NaN
,B10,ROX,N_covid,Unkn,,NaN,NaN
,B11,ROX,N_covid,Unkn,,NaN,NaN
,B12,ROX,N_covid,Unkn,,3.96379172991375,NaN
,C01,ROX,N_covid,Unkn,,4.88887105662062,NaN
,C02,ROX,N_covid,Unkn,,NaN,NaN
,C03,ROX,N_covid,Unkn,,3.63403807455743,NaN
,C04,ROX,N_covid,Unkn,,NaN,NaN
,C05,ROX,N_covid,Unkn,,4.86715800106924,NaN
,C06,ROX,N_covid,Unkn,,NaN,NaN
,C07,ROX,N_covid,Unkn,,NaN,NaN
,C08,ROX,N_covid,Unkn,,3.64278785150792,NaN
,C09,ROX,N_covid,Unkn,,NaN,NaN
,C10,ROX,N_covid,Unkn,,3.95876022683852,NaN
,C11,ROX,N_covid,Unkn,,1.02736291034609,NaN
,C12,ROX,N_covid,Unkn,,NaN,NaN
,D01,ROX,N_covid,Unkn,,NaN,NaN
,D02,ROX,N_covid,Unkn,,NaN,NaN
,D03,ROX,N_covid,Unkn,,NaN,NaN
,D04,ROX,N_covid,Unkn,,NaN,NaN
,D05,ROX,N_covid,Unkn,,1.18430807023318,NaN
,D06,ROX,N_covid,Unkn,,NaN,NaN
,D07,ROX,N_covid,Unkn,,1.11313073616968,NaN
,D08,ROX,N_covid,Unkn,,3.72050581760086,NaN
,D09,ROX,N_covid,Unkn,,NaN,NaN
,D10,ROX,N_covid,Unkn,,4.19487043075571,NaN
,D11,ROX,N_covid,Unkn,,3.50905826047422,NaN
,D12,ROX,N_covid,Unkn,,4.94745782773151,NaN
,E01,ROX,N_covid,Unkn,,3.6875116833914,NaN
,E02,ROX,N_covid,Unkn,,4.16687066399216,NaN
,E03,ROX,N_covid,Unkn,,NaN,NaN
,E04,ROX,N_covid,Unkn,,NaN,NaN
,E05,ROX,N_covid,Unkn,,NaN,NaN
,E06,ROX,N_covid,Unkn,,NaN,NaN
,E07,ROX,N_covid,Unkn,,NaN,NaN
,E08,ROX,N_covid,Unkn,,NaN,NaN
,E09,ROX,N_covid,Unkn,,4.44000308491964,NaN
,E10,ROX,N_covid,Unkn,,3.39959074618985,NaN
,E11,ROX,N_covid,Unkn,,4.28413390232247,NaN
,E12,ROX,N_covid,Unkn,,NaN,NaN
,F01,ROX,N_covid,Unkn,,NaN,NaN
,F02,ROX,N_covid,Unkn,,NaN,NaN
,F03,ROX,N_covid,Unkn,,4.29375731388018,NaN
,F04,ROX,N_covid,Unkn,,NaN,NaN
,F05,ROX,N_covid,Unkn,,3.6355573715213,NaN
,F06,ROX,N_covid,Unkn,,4.0606508266686,NaN
,F07,ROX,N_covid,Unkn,,NaN,NaN
,F08,ROX,N_covid,Unkn,,NaN,NaN
,F09,ROX,N_covid,Unkn,,3.94249126325429,NaN
,F10,ROX,N_covid,Unkn,,NaN,NaN
,F11,ROX,N_covid,Unkn,,NaN,NaN
,F12,ROX,N_covid,Unkn,,NaN,NaN
,G01,ROX,N_covid,Unkn,,1.17147203727892,NaN
,G02,ROX,N_covid,Unkn,,NaN,NaN
,G03,ROX,N_covid,Unkn,,NaN,NaN
,G04,ROX,N_covid,Unkn,,NaN,NaN
,G05,ROX,N_covid,Unkn,,NaN,NaN
,G06,ROX,N_covid,Unkn,,NaN,NaN
,G07,ROX,N_covid,Unkn,,4.86938639338012,NaN
,G08,ROX,N_covid,Unkn,,NaN,NaN
,G09,ROX,N_covid,Unkn,,4.28799531790971,NaN
,G10,ROX,N_covid,Unkn,,NaN,NaN
,G11,ROX,N_covid,Unkn,,NaN,NaN
,G12,ROX,N_covid,Unkn,,NaN,NaN
,H01,ROX,N_covid,Unkn,,NaN,NaN
,H02,ROX,N_covid,Unkn,,NaN,NaN
,H03,ROX,N_covid,Unkn,,NaN,NaN
,H04,ROX,N_covid,Unkn,,1.12965959050356,NaN
,H05,ROX,N_covid,Unkn,,NaN,NaN
,H06,ROX,N_covid,Unkn,,1.03613073814969,NaN
,H07,ROX,N_covid,Unkn,,NaN,NaN
,H08,ROX,N_covid,Unkn,,NaN,NaN
,H09,ROX,N_covid,Unkn,,NaN,NaN
,H10,ROX,N_covid,Unkn,,NaN,NaN
,H11,ROX,N_covid,Unkn,,NaN,NaN
,H12,ROX,N_covid,Unkn,,NaN,NaN
