,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F10,HEX,IEC,Unkn,,71.5774065108724,,Unknown,NoCall,False
,F11,HEX,IEC,Unkn,,343.997567306755,(+) Positive,Unknown,Positive,False
,F12,HEX,IEC,Unkn,,324.035882281186,(+) Positive,Unknown,Positive,False
,G01,HEX,IEC,Unkn,,263.924761269644,(+) Positive,Unknown,Positive,False
,G02,HEX,IEC,Unkn,,74.6251618096552,,Unknown,NoCall,False
,G03,HEX,IEC,Unkn,,12.8203884239141,,Unknown,NoCall,False
,G04,HEX,IEC,Unkn,,60.6494109619485,,Unknown,NoCall,False
,G05,HEX,IEC,Unkn,,161.312605322265,(+) Positive,Unknown,Positive,False
,G06,HEX,IEC,Unkn,,24.1782067854665,,Unknown,NoCall,False
,G07,HEX,IEC,Unkn,,296.039595314654,(+) Positive,Unknown,Positive,False
,G08,HEX,IEC,Unkn,,178.349157118984,(+) Positive,Unknown,Positive,False
,G09,HEX,IEC,Unkn,,62.9826384374052,,Unknown,NoCall,False
,G10,HEX,IEC,Unkn,,65.6107903423004,,Unknown,NoCall,False
,G11,HEX,IEC,Unkn,,270.917908607037,(+) Positive,Unknown,Positive,False
,G12,HEX,IEC,Unkn,,15.9555222309864,,Unknown,NoCall,False
,H01,HEX,IEC,Unkn,,65.6271922100777,,Unknown,NoCall,False
,H02,HEX,IEC,Unkn,,64.2786516247803,,Unknown,NoCall,False
,H03,HEX,IEC,Unkn,,76.5006424239973,,Unknown,NoCall,False
,H04,HEX,IEC,Unkn,,131.720656536028,(+) Positive,Unknown,Positive,False
,H05,HEX,IEC,Unkn,,170.918633011219,(+) Positive,Unknown,Positive,False
,H06,HEX,IEC,Unkn,,75.3693723110302,,Unknown,NoCall,False
,H07,HEX,IEC,Unkn,,58.8534483596042,,Unknown,NoCall,False
,H08,HEX,IEC,Unkn,,354.724423903877,(+) Positive,Unknown,Positive,False
,H09,HEX,IEC,Unkn,,15.7346744429065,,Unknown,NoCall,False
,H10,HEX,IEC,Unkn,,137.941287975737,(+) Positive,Unknown,Positive,False
,H11,HEX,IEC,Unkn,,66.3313838325683,,Unknown,NoCall,False
,H12,HEX,IEC,Unkn,,27.0214062734662,,Unknown,NoCall,False
