,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,214.89900921087,90.2785868673445,29.2538760211419,102.240258486057,53.9650536333611,65.029550767691,22.2039911888014,47.4890105963214,163.815545440953,23.6219906825745,20.0735955219043,43.9627526712929,91.2371017109617,21.7328520462524,89.3521476190972,50.6786969289524,23.6780095819549,210.600532967575,18.7859579267215,203.995779155806,223.217084678611,25.3184556867072,166.972199230127,18.8284421339622,49.5952666768371,23.9587167590153,57.6364491463955,58.0986593639409,24.9169750244437,13.6065411576137,183.413952920883,21.596404396968,18.7193147112312,105.356197446811,80.5082849580522,51.3001421842982,27.22025092475,188.711727807875,24.0001714765176,24.1814232323468,184.54782496139,58.2954211207425,59.6163740681868,26.3264372319363,24.5646420959756,17.3783916278644,175.805070636915,28.6155929788947,26.8757626341458,101.220140814208,48.9054077745177,94.0345460563512,23.8151568016065,207.970838235806,84.0801216879727,28.3206099946356,104.31046973319,20.8833608823397,29.3328346385479,18.0597732751894,28.3048331151767,83.4234855658833,24.1716383716894,221.855514794949,30.0907539780346,101.553380680878,51.2668707310022,92.5522871953654,54.5621230982551,48.2753534528219,59.5958712919137,24.3505552907554,96.8048915992813,19.8356453519909,58.8054158702771,174.512137502736,23.0814724133361,46.673598329925,105.755526698615,29.5216874455746,103.137507075868,60.957071092972,25.4490690736784,21.9613058611767,210.268389589409,213.405849577297,182.44717859877,23.2778099560519,19.5364996655217,55.1822900530751,51.8320477986026,105.491950146413,86.4108258088863,52.6093208631646,221.650674502454,204.543408592715
,2,313.32843664661,129.188966543087,41.5155512844221,146.594391982377,76.806504683741,92.728804422808,31.4507141489648,67.5565257752423,237.146627092398,33.4778879666219,28.1094180189393,62.495457823783,130.588772814676,30.8069683637741,127.8731069368,72.1269194010565,33.5136558687627,306.888178159607,26.5818285233818,296.887459058363,325.909057613971,35.8733214274362,241.753819372781,26.6034586731585,70.5666219068644,33.9767214842086,82.1006767535337,82.7349828634506,35.3387659453538,18.8610459166493,266.047867295391,30.6133763525968,26.4785894770384,151.065345040174,115.041896753957,73.0226215500825,38.6252231195494,274.116422816775,33.9937519169762,34.2975537124685,267.790359285614,83.0443354707595,84.9407204839781,37.3484940712988,34.8276634377653,24.5425076067177,254.96475422221,40.5543227413718,38.1292435876094,145.083591893361,69.35197829342,134.591046934329,33.7141269733247,302.865468279095,120.230465951215,40.1843864780258,149.608078365977,29.5551803361986,41.6275657050628,25.5555873058402,40.1554271984487,119.228502726684,34.2084660241217,323.920594465398,42.7109820114856,145.501875195977,72.9639628549012,132.454053869179,77.6913235374632,68.6534398346894,84.9029790949744,34.483185274521,138.67602708185,27.8544634736936,83.7282208101278,252.866988136952,32.7282132705814,66.1873146848357,151.715107893078,41.9011340761335,147.895095017554,86.8681926033378,36.0377855927127,30.9384636041659,306.409655952146,311.242284140701,264.715661216063,33.0069503997129,27.6366402075764,78.5780715589999,73.776429579334,151.255299158025,123.565883786402,74.8677827635047,323.530900694085,298.086945076521
,3,449.69754087579,184.117604929535,58.9709688775874,209.081487126919,109.228228538971,131.967699357237,44.6387893090296,96.0533538345971,339.469576899769,47.528376783278,39.7169637750376,88.8333320334768,186.12726331072,43.7397758473471,182.246806747531,102.57120540591,47.5528431928824,440.364629630557,37.7145138717324,425.819745918977,467.987601887145,50.924394173534,346.084797033493,37.7216396119829,100.341285127727,48.2487794799736,116.795407675393,117.683884054581,50.183793036389,26.5410048407994,381.122519457178,43.4642582386159,37.5614748290291,215.462194662793,163.861453832588,103.850871016625,54.861026524366,392.884971234149,48.2488102826846,48.7069092681777,383.670210771853,118.139320113214,120.844396417742,53.042822774938,49.4504174753984,34.792948252707,365.218526486598,57.5765076553043,54.1525127794484,206.90169585252,98.4890504073201,191.831046260254,47.8425115175505,434.49428630617,171.298453858901,57.0757289143421,213.405544707704,41.933743374143,59.1286064337919,36.2585925177655,57.0308817801106,169.836867303891,48.5368900958365,465.131788664878,60.672929493945,207.466813316084,103.761647829855,188.776545902714,110.504227866197,97.6003999701234,120.788031395601,48.9419224603025,197.719334469825,39.3998211694943,119.091617985254,362.097897097631,46.4713788129502,93.9921937862155,216.429719697714,59.5216455874806,210.945035364782,123.597990311997,51.1457431891467,43.8199242863639,439.679951473823,446.753059918281,379.251479818195,46.8677081079923,39.2068423877563,111.768422663525,104.920974711401,215.728728157225,176.053511482797,106.46620746536,464.527169426367,427.748049237404
,4,636.279981112483,261.253447919794,83.7766963801951,296.590474275114,155.111311852723,187.351973638816,63.4333392443868,136.411620708315,480.853070211104,67.5345669462386,56.5405792495721,126.170474413701,264.09662582569,62.1485013038891,258.595493259269,145.658174432021,67.5814229911766,623.131382596252,53.600830469728,602.66835570387,662.014196942805,72.3624268645071,490.211945028509,53.6240651541375,142.49668725525,68.5513952556157,165.836218270628,167.106404130547,71.2997475748898,37.8439845393787,539.688657917771,61.7572919297436,53.3876958492838,305.639071562739,232.560029102204,147.472624912768,77.9403470620418,556.222762840121,68.5631270446374,69.199940811819,543.265792077341,167.744998568039,171.580643241082,75.3599273256013,70.2620763665782,49.4642145921262,517.181942421652,81.8116401858433,76.9359147185314,293.512997329944,139.939522956633,272.190497244987,67.9916952745198,614.885158153043,243.091178578376,81.0863594865632,302.71010911511,59.5976475511507,84.0001999607148,51.5309419529831,81.0244082453046,241.035460010824,68.9822304843683,657.974358402991,86.1924116675764,294.33326461143,147.34865085211,267.861271075377,156.914106156853,138.615316073756,171.504325559476,69.5499600753656,280.509796171817,56.0639719262754,169.109558244747,512.833435891413,66.0277042514317,133.550457417165,306.989263002697,84.5563082240333,299.228934662581,175.485684348424,72.6839688386417,62.3206216136441,622.161285479106,632.085562342989,537.017090561782,66.590760066747,55.7241692287744,158.707641687632,148.993691062637,306.020216040886,249.836762281341,151.190709155167,657.147746218664,605.267707346246
,5,887.237339389767,368.78882239838,118.943501491561,418.116631944791,219.774524427705,265.11596333282,90.1824349072313,193.347450151915,673.585895644502,95.9718879785105,81.0073006425991,178.918875035632,372.749644639205,88.3071771449149,365.020208968149,206.387102204168,96.1291548484905,869.210757800874,76.2562508261071,841.343666168081,922.310743082544,102.85015352834,686.62608493585,76.3660111268273,201.9452814873,97.3748762993391,234.837393504748,236.681388301849,101.274367105059,54.5988959965862,755.026835210148,87.7523353715696,75.9706797209474,430.865405634545,328.609660499287,208.935840586327,110.667457245597,777.455779043763,97.4761562294289,98.2882580363967,759.852256396387,237.529671994532,242.935686139954,107.019921609074,99.8235531352275,70.4653382424385,723.62986168949,116.259433165706,109.255357462896,413.867370088892,198.760432880303,384.175799599499,96.6963042600064,858.049365435319,343.32475809982,115.137977672336,426.656282498916,84.7781569842336,119.264379635148,73.3105914533244,115.063289057156,340.542168189369,98.1267467003572,916.684077403338,122.358597300502,415.134195861905,208.782356232534,378.095096909735,222.261988012247,196.513877665642,242.838400760478,98.8885633859554,395.687035242838,80.1732876492933,239.539527184648,717.948599752619,93.8019747585222,189.689822554695,432.622482361769,120.041538224047,421.809166940422,248.426957008991,103.347249523146,88.9254979673324,867.848503486138,881.219693703878,751.160400986303,94.6004719490675,79.2911784771804,224.794470464743,211.096697161403,431.412334308743,352.846571521824,214.238796624595,915.691623031041,844.252596313214
