,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,14.2466477833941,8.03510042951348,9.1808456517756,9.80395743652207,8.67547292910604,8.42493657791692,8.392364366332,16.0320096684964,10.19246357268,15.9899214504958,16.4249253233093,46.8111223624901,16.4879998927509,7.87799241494031,8.499439894018,9.44964561880715,18.7775000823185,10.3185358635574,10.4063193385027,18.4599048940991,15.1966640602477,57.4160553024622,48.00627154824,16.9255133103534,12.1862149150156,51.7430587235203,18.7742328562108,8.75744216836483,12.2675769923026,11.0274833442782,9.54281985000489,18.7242380004036,9.75824979970912,16.9582401639755,47.3020163755828,7.8227632563021,10.2521766946638,8.45833649099131,6.28002503111293,8.27846007169774,44.3948209673836,59.1846856451111,45.6678675212352,18.2512566878895,9.97270914361707,15.4806952261524,19.5864374778257,11.9706992282345,18.4477423027502,15.6526122161531,10.051464744286,48.6386189557652,8.3425450550385,48.9176504091656,5.98869928049135,9.73017109669763,14.1288563606231,20.3553336303885,14.9567869848752,9.04107533008846,10.3085050949385,51.7745070220508,14.9131719385368,11.6478355663412,18.7687830396735,16.3312677248068,9.74964299764542,52.8584973567531,17.0412255381043,9.55775644747155,8.18462886156249,10.9517007468476,44.6203528308497,11.321303114888,10.6558840032894,8.92660377785342,9.29554556708626,10.0715293928606,12.258556450106,10.3011663669977,14.9421092958055,57.2919856847502,9.61913657949663,49.923375480651,10.0040412056869,50.1774403871814,48.1514210735031,45.3660951194079,11.2219593725049,47.1294652882307,58.8379880992388,55.2707640451199,9.81638861694228,60.554388754892,10.8976642252055,7.53891313802342
,2,20.1777935131213,11.3543101611776,12.9934944016568,13.8752070125383,12.2768406078967,11.9094448760388,11.8661164943269,22.7047898278506,14.4274446540676,22.6470167617754,23.2683495627662,66.5855099459886,23.3588160323543,11.1472181498211,12.0103993725024,13.369781718181,26.6045188684147,14.5960703491382,14.7315627882144,26.1569702874704,21.5090665270309,81.786838202117,68.3062321805019,23.9793661981639,17.2523999203568,73.6463274763537,26.6045397281714,12.3932740697092,17.3684626905169,15.6115725444433,13.5043268793679,26.5294217231785,13.8116531801516,24.0175874287506,67.2789883442838,11.0588841489016,14.5030235893537,11.9566058170476,8.86875672313636,11.6968114615984,63.1342255783456,84.3126185319661,64.9444763469983,25.8614267978046,14.1157548069223,21.9224741306934,27.7572998669584,16.9476920767529,26.140823318884,22.164849307831,14.2081758560862,69.1990522553224,11.7960645669054,69.5913359320348,8.44187157601573,13.7728945605377,20.0108589004831,28.8510930725261,21.1855757675712,12.7827598697768,14.5914022049246,73.6856624957964,21.1085157080743,16.4908063159273,26.5922068973041,23.1323378404768,13.7897628072051,75.2454366200518,24.1351490325478,13.5115714472158,11.5723228356928,15.5018763730668,63.4472804683146,16.0262482625067,15.0683368493583,12.6323583716257,13.1563294393527,14.2526590376019,17.3575025784066,14.5787066979083,21.1545168033417,81.6139761725481,13.6127006509378,71.0418998814621,14.1593392233872,71.40850341852,68.4965803032792,64.5127647911177,15.8874656525859,67.0343777574526,83.820906800499,78.713507206232,13.8952459186685,86.2874620188813,15.4264878852628,10.6584086577413
,3,28.6376403472641,16.1003632015745,18.434558037181,19.6878486820679,17.4184867145541,16.8897667804204,16.8299823482866,32.2234368706804,20.4720613457557,32.1414153719797,33.0281139875078,94.6701695387337,33.1558753644031,15.8141387171745,17.0302603347627,18.96770421774,37.766961912178,20.7049014493041,20.902908106129,37.1312383169088,30.5214507933979,116.347170533559,97.1283066169299,34.0382250091079,24.4820318883039,104.7342705369,37.7686543892223,17.5838129827534,24.6478824476553,22.1527525073006,19.1603890954793,37.6581546729276,19.5970895336341,34.0876703682816,95.6532265805854,15.6846221303886,20.5742820447531,16.9578006365209,12.5724827019685,16.5849182828251,89.7548378790343,119.945349966996,92.3290244551199,36.7131806255666,20.0289566497904,31.1126544988601,39.4052184360053,24.0509419570817,37.1086772086956,31.4550239779419,20.1507206825254,98.3943974335789,16.7287756400165,98.9492801322212,11.9586584508761,19.5427569597659,28.4006272365377,40.959722671394,30.0694070906884,18.1292412936655,20.7048325320548,104.786657195889,29.9525925275029,23.4006163237418,37.7495475449768,32.832291602771,19.560456051905,107.013963448357,34.2543373012659,19.1633236769285,16.4129225121105,21.9953978544227,90.196520547348,22.7401405403389,21.3717304736465,17.9243712160151,18.6676076604408,20.2233328307975,24.6305885696966,20.6846263271073,30.0200702645861,116.105451867753,19.3162272934951,101.021743349237,20.0918664091359,101.545899362439,97.3887590461736,91.7120500879628,22.5440147124318,95.3045402753132,119.248456588376,111.967876922333,19.7149953351309,122.76939142693,21.8901635166076,15.1149938405015
,4,40.695525174815,22.8860310967948,26.1999457531083,27.9812545052337,24.7553569720822,24.0072190579403,23.9230731112393,45.7922563761131,29.093706918974,45.6746257301984,46.933485303487,134.4478552553,47.1138542959734,22.4746726851263,24.2079955477238,26.9586039833594,53.6648124868634,29.4282133673278,29.706160062563,52.7621582826723,43.3754006244453,165.202024210288,137.932791208231,48.3674820786582,34.7914076263805,148.728220194089,53.666737617682,24.9903816225687,35.0280418386192,31.4813290975299,27.2310271269525,53.5117364911202,27.8514303345455,48.4405541394863,135.84547786317,22.2941900794649,29.241835102679,24.1046586411003,17.8734763863704,23.5756207683835,127.471979650128,170.308392743228,131.127938685901,52.1682450691278,28.4649798692808,44.2135582336923,55.9915832750276,34.1791386117466,52.7301822962518,44.7010487102343,28.6432523590011,139.733141655246,23.7785104480499,140.523500379595,17.0047262088001,27.7728325277476,40.3579732573617,58.1996659454599,42.728746401167,25.7689011907078,29.4243865759563,148.804726847956,42.5670389188072,33.2557359747343,53.6396896094111,46.6553440979278,27.8014858485803,151.962568627269,48.6781390883971,27.2384090397873,23.3297411737349,31.2601718314536,128.101049944488,32.317834810483,30.3772939757218,25.4738560920641,26.5296360763523,28.7408231015561,35.0030573038921,29.3976760867927,42.6618088624282,164.85543723124,27.4515511287027,143.460891137317,28.5534605133471,144.203754470729,138.308265574007,130.253599601027,32.0381612372457,135.351146095095,169.316897390196,158.986967570327,28.0197426782925,174.31074073726,31.1103313010262,21.483965646752
,5,57.8604763381327,32.5917623870919,37.2708518859354,39.800534353446,35.2174007323583,34.1797578766027,34.0515972468938,65.1086609631111,41.3818369060946,64.9406651066547,66.7159732679556,190.577253113014,66.9739939341453,31.9784087044636,34.4750102841126,38.3557194983778,76.2779265845493,41.8775570463431,42.2520061997047,74.9911022353299,61.6965365198821,233.938737571783,195.476288828511,68.7524763533002,49.4810937680468,210.72910701239,76.2717831628115,35.5507880096065,49.8126631119294,44.7754763483708,38.7384860652128,76.0613963684709,39.6167532578002,68.8721612631607,192.568012006005,31.7378952440567,41.6098151227443,34.3151659112946,25.4638682205441,33.5764884197115,180.716847934693,241.155721252861,185.898858032308,74.1438259185388,40.4883451534715,62.8674208066823,79.5742131886018,48.6066998780152,74.9433067843911,63.5635358785139,40.7776965601961,198.03996653365,33.8499310267171,199.168235704588,24.2578857042354,39.5046307420098,57.382106650779,82.7044784507516,60.748060624258,36.6829958465723,41.852582568059,210.848239049799,60.546525046243,47.2955531957896,76.2426760711141,66.3302675271016,39.5663460681071,215.290130055925,69.2090212454277,38.777036782486,33.2086872303762,44.4634029293666,181.622804034628,45.9660281254601,43.2387308111602,36.2373771052189,37.7378977445042,40.8853432227379,49.7785210821021,41.8186102482323,60.6719475124828,233.440308211249,39.049374837221,203.29477470342,40.6148245168488,204.337521111061,196.040880655693,184.665771371436,45.5657178576384,191.866386387158,239.747113645732,225.170608666622,39.8543966302095,246.775115562537,44.2459372400344,30.5873426067928
